3417;20;522;13;0
3417;18;520;23;0
3417;22;516;1;0
3417;19;506;12;0
3417;22;481;13;0
3417;9;299;22;0
3417;4;154;7;0
3417;1;20;20;0
3418;25;237;3;1
3418;16;155;12;0
3418;11;67;20;0
3418;20;50;18;0
3418;20;46;9;0
3419;18;502;8;0
3419;6;499;12;1
3419;9;439;12;0
3419;1;326;19;0
3419;19;275;7;0
3419;4;224;7;0
3419;20;196;13;0
3420;19;51;6;0
3420;4;52;7;0
3420;18;54;3;0
3420;9;69;22;0
3420;1;117;20;0
3421;18;21;17;0
3421;13;40;12;0
3421;7;108;1;0
3421;9;135;13;0
3421;9;216;22;0
3421;18;304;8;0
3422;12;274;22;0
3423;5;690;7;0
3423;20;643;13;0
3423;17;638;11;0
3423;18;596;23;0
3423;13;507;22;0
3423;17;229;5;0
3424;22;296;9;0
3425;1;108;22;0
3426;1;33;20;0
3426;1;142;22;0
3426;18;483;23;0
3426;7;661;5;0
3427;1;75;20;0
3427;17;344;8;0
3428;18;1209;3;0
3428;13;1092;20;1
3428;7;903;19;0
3428;4;822;14;0
3428;18;814;17;0
3428;9;795;22;0
3428;25;777;3;0
3428;4;538;7;1
3428;8;407;17;0
3429;5;536;11;0
3430;1;306;22;0
3430;19;451;7;0
3430;17;469;11;0
3430;17;469;5;0
3430;17;478;18;0
3430;3;481;25;0
3430;7;502;1;0
3430;4;568;8;0
3430;4;568;22;0
3430;19;577;16;0
3430;5;581;4;0
3431;17;503;8;0
3431;18;414;17;0
3431;17;351;18;0
3431;1;168;20;0
3431;1;117;22;0
3431;9;104;20;1
3432;18;124;23;0
3432;19;133;12;0
3432;1;147;22;0
3432;7;172;4;0
3432;18;213;17;0
3432;18;327;3;0
3432;16;486;18;0
3433;16;1016;19;0
3433;20;1006;19;0
3433;1;809;4;0
3433;1;803;4;0
3433;1;764;20;0
3433;1;761;16;0
3433;22;692;9;0
3433;12;642;13;0
3433;16;429;12;0
3433;16;307;19;0
3433;16;165;12;0
3433;19;150;16;0
3433;13;129;22;0
3433;16;88;12;0
3433;16;14;17;0
3434;19;317;7;0
3434;12;98;22;0
3434;1;82;19;0
3435;16;46;19;0
3435;17;192;8;0
3435;16;263;19;0
3435;9;426;19;0
3435;12;465;6;0
3435;1;491;22;0
3435;7;539;18;0
3435;20;556;1;0
3435;19;584;20;0
3435;19;663;7;0
3435;7;744;22;0
3435;7;1010;18;1
3435;7;1101;4;0
3436;18;44;3;0
3436;18;44;8;0
3437;11;702;20;0
3438;18;1469;3;0
3438;18;1458;17;0
3438;19;1428;6;0
3438;16;1360;12;0
3438;1;1284;20;0
3438;9;1188;22;0
3438;12;1102;6;1
3438;13;1054;9;1
3438;18;999;8;0
3438;18;999;3;0
3438;20;962;13;0
3438;1;922;22;0
3438;1;881;22;1
3438;1;666;20;0
3438;9;665;14;0
3438;19;562;12;0
3438;7;485;4;0
3438;18;296;7;1
3438;18;244;8;0
3438;18;170;8;0
3438;22;100;12;0
3438;5;81;7;1
3438;25;69;6;1
3439;14;376;19;0
3440;7;113;1;1
3440;7;219;19;0
3441;3;777;25;1
3441;1;765;20;0
3441;16;743;12;1
3441;9;722;20;0
3441;18;588;23;0
3441;25;531;3;0
3441;1;510;20;0
3441;14;489;4;1
3441;1;481;20;0
3441;13;446;22;0
3441;18;419;23;0
3441;6;401;12;1
3442;7;4833;5;0
3442;20;4672;13;0
3442;8;4640;18;0
3442;1;4253;20;0
3442;19;4233;20;0
3442;22;3988;13;0
3442;19;3769;20;0
3442;22;3724;9;0
3442;22;3657;9;0
3442;18;3606;8;0
3442;1;3571;22;0
3442;19;3487;12;0
3442;19;3398;12;0
3442;20;3331;13;0
3442;22;2982;6;0
3442;9;2944;22;0
3442;9;2679;22;0
3442;22;2668;12;0
3442;20;2546;13;0
3442;1;2536;20;0
3442;22;2532;13;0
3442;19;2491;7;0
3442;19;2481;6;0
3442;18;2129;3;0
3442;18;2126;3;0
3442;13;1792;22;0
3442;14;1682;19;0
3442;19;1680;18;0
3442;9;1551;12;0
3442;12;1537;6;0
3442;1;1454;20;0
3442;9;1235;13;0
3442;18;1211;3;1
3442;14;922;11;0
3442;13;797;22;0
3442;5;652;11;1
3442;1;543;20;0
3442;12;338;22;0
3442;12;98;16;1
3442;5;85;7;0
3442;4;78;7;0
3442;11;73;17;0
3443;6;621;12;1
3443;17;608;5;0
3443;22;604;13;0
3443;11;597;14;0
3443;19;580;20;0
3443;3;577;18;0
3443;9;533;22;0
3443;7;523;4;0
3443;4;521;8;0
3443;3;488;18;0
3443;5;486;4;0
3443;5;464;11;0
3443;19;458;7;0
3443;19;418;14;0
3443;8;402;18;0
3443;17;365;18;0
3443;8;361;17;0
3443;9;357;12;0
3443;18;344;23;0
3443;1;218;20;0
3443;5;217;17;0
3443;7;205;18;0
3443;17;136;11;0
3444;22;496;13;0
3444;11;346;5;0
3445;7;12;19;0
3445;16;22;20;0
3445;1;57;22;0
3445;1;137;22;0
3445;16;168;12;0
3445;22;337;9;0
3445;13;475;22;0
3445;1;632;20;0
3445;20;659;13;0
3446;17;538;16;0
3446;5;498;17;0
3446;1;435;16;0
3446;18;396;8;0
3446;18;396;3;0
3446;7;323;18;0
3446;19;312;18;0
3446;22;203;9;0
3446;22;190;13;1
3446;9;189;22;0
3446;3;115;25;1
3447;22;207;9;0
3447;11;102;5;1
3447;19;24;7;0
3447;1;15;22;0
3447;17;14;8;0
3447;17;14;16;0
3448;19;1588;14;0
3448;16;1348;12;0
3448;19;1312;6;0
3448;16;1310;12;0
3448;7;1169;3;0
3448;18;1083;3;0
3448;1;559;7;1
3448;18;544;8;1
3448;8;325;12;0
3448;18;312;23;0
3448;4;288;5;1
3449;18;55;7;0
3449;5;293;22;0
3449;9;357;22;0
3449;7;428;18;0
3449;5;435;4;0
3449;18;441;17;0
3449;11;476;5;0
3449;12;478;8;0
3449;18;485;17;0
3449;3;488;25;0
3449;18;502;3;0
3449;4;521;8;0
3449;1;534;5;0
3449;7;558;19;0
3449;17;565;11;0
3449;19;580;20;0
3449;11;597;14;0
3449;22;604;13;0
3449;17;608;5;0
3450;20;206;13;0
3450;11;268;9;0
3450;18;276;17;0
3450;19;418;14;0
3450;11;464;5;0
3450;12;469;22;0
3450;3;478;18;0
3450;4;485;5;0
3450;20;491;9;0
3450;4;504;22;0
3450;7;557;19;0
3450;5;565;22;0
3450;19;579;20;0
3450;22;603;13;0
3450;8;609;16;0
3450;6;620;12;1
3451;14;103;19;0
3452;19;41;20;0
3452;7;55;5;0
3452;22;110;12;0
3452;17;134;11;0
3452;17;134;5;0
3452;14;186;4;0
3452;18;215;17;0
3452;5;216;11;0
3452;18;251;23;0
3452;1;406;22;0
3452;22;473;12;0
3452;8;483;17;0
3452;12;495;22;0
3452;7;560;1;0
3452;5;566;22;0
3453;8;169;25;0
3453;5;211;11;0
3454;13;50;18;0
3454;16;103;17;0
3454;18;145;8;0
3454;5;240;11;0
3454;18;377;23;0
3454;5;437;7;0
3454;22;687;9;0
3454;11;794;18;0
3455;11;759;18;0
3455;14;640;19;0
3455;18;549;3;0
3455;22;354;9;0
3455;9;163;22;0
3455;20;21;9;0
3455;12;15;6;0
3456;8;1572;18;0
3456;4;1527;8;0
3456;20;1478;13;0
3456;20;1434;18;0
3456;20;1428;13;0
3456;18;1422;3;0
3456;3;1302;18;0
3456;5;1285;11;0
3456;5;1281;17;0
3456;5;1281;11;0
3456;17;1161;8;0
3456;18;1041;23;0
3456;18;928;23;1
3456;9;863;12;0
3456;16;857;12;1
3456;5;807;11;0
3456;5;779;7;0
3456;19;729;7;1
3456;1;695;16;1
3456;18;624;8;1
3456;22;369;9;0
3456;18;162;17;0
3456;19;157;6;1
3456;1;128;19;0
3456;12;99;16;1
3456;25;72;3;1
3457;1;39;22;0
3457;5;124;4;0
3458;22;774;1;0
3458;16;763;19;0
3458;7;728;18;0
3458;19;521;7;0
3458;11;247;18;0
3459;18;227;3;1
3459;25;233;3;1
3459;12;366;16;0
3459;5;452;11;0
3460;5;448;17;0
3460;3;176;18;0
3460;8;172;25;0
3461;7;107;4;0
3461;12;322;6;0
3461;4;333;8;0
3461;18;518;17;0
3461;14;589;11;0
3461;22;627;9;0
3461;19;873;20;0
3462;11;26;18;0
3462;16;35;1;0
3463;19;1374;16;1
3463;6;1255;22;0
3463;8;1158;18;0
3463;16;984;12;1
3463;16;880;12;0
3463;14;845;4;0
3463;14;834;19;0
3463;11;821;18;0
3463;18;747;17;0
3464;5;92;11;0
3464;18;259;17;0
3464;1;430;22;0
3464;7;649;18;1
3464;7;701;5;1
3464;18;829;8;0
3464;14;898;19;0
3464;20;924;1;0
3464;14;1246;19;0
3464;20;1272;13;0
3464;20;1433;1;0
3464;13;1503;9;1
3464;19;1516;14;0
3464;19;1516;18;1
3464;9;1536;14;1
3464;4;1678;7;0
3464;5;1767;11;0
3464;18;1798;17;0
3464;22;1803;12;1
3464;11;1842;17;0
3464;5;1943;11;0
3464;14;2206;20;1
3464;18;2233;17;0
3464;22;2279;13;0
3464;1;2284;20;0
3464;9;2417;22;0
3464;20;2508;13;0
3464;12;2558;9;0
3464;14;2604;11;0
3464;9;2746;22;0
3464;1;2840;7;0
3464;9;3000;22;0
3464;12;3018;9;0
3464;16;3085;18;0
3464;5;3119;11;0
3464;9;3131;13;0
3464;20;3229;13;0
3464;16;3267;19;1
3464;13;3268;22;0
3464;9;3317;20;1
3464;13;3641;22;0
3464;8;3845;17;1
3464;14;3849;8;0
3464;6;3916;12;1
3464;9;3939;22;0
3464;1;3947;20;0
3464;1;4127;22;0
3464;18;4376;17;0
3464;1;4650;20;1
3464;5;4700;11;0
3464;5;4704;11;0
3465;12;353;13;1
3465;14;336;9;0
3465;20;307;13;0
3465;20;206;11;0
3466;11;241;18;0
3466;1;292;20;0
3466;14;293;19;0
3466;1;316;20;0
3466;11;353;18;0
3466;22;377;7;0
3466;18;382;17;0
3466;22;385;9;0
3466;7;389;18;0
3466;5;412;11;0
3467;13;167;12;0
3467;1;102;22;0
3468;20;65;9;0
3468;13;175;20;1
3468;18;312;8;0
3468;7;372;22;1
3469;25;234;3;1
3469;11;28;14;0
3470;19;36;7;0
3471;18;1058;23;0
3471;14;417;19;0
3471;9;301;22;0
3471;20;98;11;0
3471;16;77;18;0
3471;16;59;18;0
3472;16;22;12;0
3472;18;203;8;0
3472;13;282;20;1
3472;16;321;12;0
3472;16;355;12;0
3472;1;367;22;0
3472;22;372;9;0
3472;5;453;17;0
3472;17;457;18;0
3472;18;509;17;0
3472;19;528;1;0
3472;16;560;12;0
3472;18;667;8;0
3472;19;719;7;0
3472;16;815;19;0
3472;14;924;19;0
3472;5;954;11;0
3472;16;985;12;0
3472;5;1015;11;0
3472;18;1108;17;0
3472;18;1116;23;0
3472;20;1122;13;0
3472;18;1129;8;0
3473;16;500;18;0
3473;8;445;25;0
3475;22;171;9;0
3476;16;1468;12;0
3476;16;1448;12;0
3476;16;1431;20;0
3476;8;1371;25;0
3476;8;971;18;0
3476;11;9;14;1
3477;6;539;12;1
3477;19;377;3;0
3477;12;248;6;0
3478;22;276;9;0
3478;1;260;22;0
3478;11;160;20;0
3479;25;239;3;0
3479;4;46;14;1
3479;7;41;5;0
3479;22;28;9;0
3479;1;22;7;0
3480;1;100;19;0
3480;9;263;19;1
3481;8;421;18;0
3482;17;32;8;0
3482;20;55;13;0
3482;1;140;5;0
3482;22;194;13;0
3483;19;171;16;0
3483;25;292;3;0
3483;3;296;25;0
3484;7;3;5;0
3484;9;59;13;0
3484;18;106;3;1
3484;4;277;1;1
3485;19;661;1;0
3485;18;177;8;0
3485;1;159;22;0
3485;1;159;20;0
3486;19;24;1;0
3486;5;283;11;1
3486;1;488;20;0
3486;18;517;8;0
3486;4;671;14;0
3486;14;708;11;1
3486;1;799;5;0
3486;14;835;19;0
3486;17;1089;8;1
3487;16;561;12;0
3487;4;324;14;0
3487;5;322;1;0
3487;11;218;14;0
3487;4;44;14;0
3488;1;266;20;0
3488;12;207;16;1
3488;19;9;6;0
3489;18;166;23;0
3489;18;182;11;0
3489;14;419;19;0
3489;17;513;5;0
3489;17;816;18;0
3490;6;49;3;1
3491;16;17;12;0
3492;17;181;18;0
3492;16;334;12;0
3492;5;390;4;0
3492;5;409;4;1
3492;20;493;9;0
3492;16;544;19;0
3492;22;618;1;0
3492;18;999;17;0
3492;12;1012;16;1
3492;14;1032;8;0
3493;1;14;22;0
3493;18;48;17;0
3493;22;53;13;0
3493;18;109;23;0
3493;8;155;25;0
3493;1;188;7;0
3493;17;190;18;0
3493;18;191;8;0
3493;3;198;25;0
3493;20;238;9;0
3493;18;258;7;0
3493;18;292;17;0
3493;18;334;3;0
3493;1;376;22;0
3493;18;425;17;0
3494;19;358;16;0
3494;1;356;22;0
3494;7;341;18;0
3494;16;320;19;0
3494;18;271;8;0
3494;4;192;25;0
3495;5;1110;11;0
3495;5;1095;7;0
3495;5;906;11;0
3495;25;777;3;1
3495;18;697;8;0
3495;18;663;23;0
3495;5;435;11;0
3495;20;426;13;0
3495;18;263;23;0
3495;1;187;19;0
3495;16;166;12;0
3496;1;92;22;0
3496;1;94;22;0
3497;16;396;12;0
3497;18;329;23;0
3497;7;313;18;0
3497;16;284;12;0
3497;18;249;3;1
3497;18;249;19;1
3497;18;82;8;0
3497;1;42;20;0
3498;8;92;25;0
3498;17;100;16;0
3498;19;160;18;1
3498;25;375;6;0
3498;7;386;18;0
3498;18;455;17;0
3498;22;486;1;0
3498;22;520;13;0
3498;7;576;18;0
3498;7;576;1;0
3498;20;827;9;0
3498;4;885;7;0
3498;1;902;22;0
3498;16;987;1;0
3498;22;993;13;0
3498;20;1033;1;0
3498;18;1247;23;0
3498;19;1284;20;0
3498;22;1294;9;0
3498;7;1314;19;0
3498;12;1361;19;0
3498;16;1369;12;0
3499;20;47;11;0
3499;5;264;11;0
3500;1;16;22;0
3500;18;19;19;0
3500;11;58;13;0
3500;20;239;9;0
3500;12;309;22;0
3501;19;121;6;1
3501;18;144;3;0
3501;20;161;9;0
3501;4;190;14;0
3501;18;195;17;0
3501;16;288;8;0
3501;18;311;3;0
3501;19;450;7;0
3501;7;468;19;0
3501;1;500;20;0
3502;18;345;23;0
3502;1;346;16;0
3503;16;113;19;0
3503;6;166;12;1
3503;18;171;17;0
3503;17;188;18;0
3503;22;334;12;0
3503;18;368;3;1
3503;20;443;13;0
3503;5;455;1;0
3503;11;484;14;0
3503;16;497;19;0
3503;16;511;19;0
3504;18;22;23;1
3504;13;82;20;0
3504;9;154;22;0
3504;9;269;22;0
3504;4;431;7;0
3504;14;491;8;0
3504;7;506;18;0
3504;11;632;18;0
3504;13;965;12;0
3504;9;1174;22;0
3504;16;1332;12;0
3504;12;1347;6;0
3504;8;1470;18;0
3504;11;1670;18;0
3504;14;1784;19;0
3504;18;1867;8;0
3504;1;2018;19;0
3505;20;139;13;0
3506;5;307;1;0
3506;18;250;19;0
3507;4;21;14;1
3507;3;80;18;1
3508;5;286;11;1
3509;18;27;23;0
3509;18;62;17;0
3509;20;75;14;0
3508;8;259;16;0
3508;12;237;22;0
3508;18;196;23;0
3510;18;19;20;0
3510;18;185;3;0
3510;16;190;12;0
3510;5;379;17;0
3510;19;381;14;1
3510;18;398;3;0
3511;1;88;5;0
3512;16;42;19;0
3512;16;45;19;0
3512;18;89;8;0
3512;1;90;20;0
3512;18;108;3;0
3512;14;139;4;1
3512;1;165;19;0
3512;20;271;13;0
3512;1;316;22;0
3512;8;390;25;0
3512;18;418;8;0
3512;7;443;19;0
3512;18;454;23;0
3512;1;469;20;0
3512;22;511;9;0
3513;9;169;22;0
3513;16;186;12;0
3513;22;195;13;0
3513;4;431;5;0
3513;12;586;16;1
3513;22;653;13;1
3513;18;673;3;0
3513;18;821;17;0
3513;18;835;17;0
3513;16;885;12;0
3513;16;908;19;0
3513;18;914;23;0
3513;18;957;23;0
3514;22;69;6;0
3514;11;235;20;0
3514;18;248;17;0
3514;18;313;8;0
3514;7;625;18;0
3515;22;57;13;1
3515;25;60;8;1
3515;1;156;22;0
3515;18;181;8;0
3515;5;216;11;0
3515;1;220;22;0
3516;1;1388;16;0
3516;22;1330;9;0
3516;18;1281;17;1
3517;12;335;16;0
3517;22;235;12;0
3517;8;113;18;0
3518;4;186;22;0
3518;18;11;8;0
3518;16;5;19;0
3519;19;5;20;0
3519;5;139;11;0
3519;5;139;4;0
3519;9;180;22;0
3519;18;230;11;0
3519;19;305;20;0
3519;25;370;3;1
3520;8;309;4;1
3520;18;213;8;1
3520;4;83;5;0
3520;20;72;19;0
3521;7;3;1;0
3521;19;28;7;0
3521;1;90;7;0
3521;18;333;17;0
3522;19;149;7;0
3522;5;368;11;0
3523;17;853;8;0
3523;18;776;8;0
3523;22;737;9;0
3523;18;682;23;0
3523;18;678;8;0
3523;16;656;12;0
3523;1;654;20;0
3523;18;586;8;0
3523;20;584;14;0
3523;18;575;17;0
3523;18;569;19;0
3523;22;541;9;0
3523;16;483;19;0
3523;1;336;20;0
3523;12;240;22;0
3523;7;161;22;1
3524;11;1337;5;0
3524;18;1297;8;0
3524;7;1127;4;0
3524;1;1046;20;0
3524;6;893;12;1
3524;17;825;5;0
3524;16;817;12;0
3524;18;651;8;0
3524;1;560;22;0
3524;18;549;3;0
3524;12;343;13;0
3524;19;297;20;0
3524;3;195;25;0
3524;16;49;12;0
3524;19;19;18;0
3525;7;68;18;1
3525;13;200;9;0
3525;16;314;12;0
3525;22;396;9;0
3525;18;416;3;0
3525;12;440;22;0
3525;9;556;22;0
3525;1;569;22;1
3525;9;620;20;0
3525;3;690;18;1
3525;18;750;3;1
3525;4;801;8;0
3525;18;848;17;0
3526;4;69;5;0
3526;18;330;7;0
3526;18;366;8;0
3526;20;401;1;0
3526;13;501;22;0
3526;11;542;14;0
3526;22;599;12;0
3526;1;606;22;0
3526;5;672;4;0
3526;4;696;7;0
3526;9;711;12;0
3526;1;804;20;0
3526;14;952;4;0
3526;9;963;20;0
3526;14;1279;20;0
3526;11;1310;17;0
3526;12;1494;22;0
3526;1;1504;20;0
3526;11;1624;5;0
3526;22;1867;9;0
3526;22;1993;6;0
3526;17;2151;8;0
3526;1;2294;19;0
3526;19;2545;14;0
3526;13;2647;22;0
3526;16;2676;12;0
3526;23;2758;19;0
3526;14;2828;19;0
3526;5;2893;1;0
3526;19;2894;7;0
3526;8;2968;18;0
3526;22;3021;1;0
3526;19;3062;6;0
3527;19;88;14;0
3527;18;303;3;1
3527;22;392;9;0
3527;18;752;23;0
3527;18;918;17;0
3527;22;940;7;0
3527;22;1001;13;0
3527;4;1017;1;1
3527;18;1293;23;0
3527;19;1367;14;0
3527;7;1428;4;0
3527;22;1434;12;0
3527;11;1513;18;0
3528;5;22;4;0
3528;16;62;12;0
3528;12;143;18;0
3528;9;206;22;0
3528;18;260;8;0
3529;20;51;13;0
3529;22;143;9;0
3529;3;197;23;0
3529;18;228;13;0
3529;22;241;12;0
3529;18;307;23;1
3529;22;328;9;0
3529;19;396;20;0
3529;16;432;19;1
3529;11;466;18;0
3529;1;469;16;1
3529;19;492;20;0
3529;18;493;8;0
3529;20;562;13;0
3529;18;564;8;0
3529;17;677;18;0
3529;22;695;12;0
3529;18;706;23;0
3529;5;719;11;0
3529;20;740;14;0
3529;3;758;25;0
3529;18;769;3;0
3530;20;3660;13;0
3530;23;3633;3;0
3530;12;3589;22;0
3530;23;3558;18;1
3530;7;3550;18;0
3530;17;3423;8;0
3530;18;3415;3;0
3530;18;3374;23;0
3530;1;3347;22;0
3530;4;3345;14;0
3530;22;3292;13;0
3530;16;3286;19;0
3530;1;3263;19;0
3530;20;3232;13;0
3530;18;3054;3;0
3530;18;3040;23;0
3530;5;3032;11;0
3530;5;2969;11;0
3530;14;2937;25;0
3530;5;2807;11;0
3530;18;2530;17;0
3530;18;2507;3;0
3530;18;2500;12;0
3530;5;2450;1;0
3530;12;2251;13;0
3530;1;2066;22;0
3530;22;1968;13;0
3530;20;1950;13;0
3530;8;1912;18;0
3530;18;1890;17;0
3530;18;1890;23;0
3530;4;1835;14;0
3530;17;1669;5;0
3530;18;1652;17;0
3530;1;1614;20;0
3530;18;1578;17;0
3530;18;1578;23;0
3530;18;1411;8;0
3530;20;1284;18;0
3530;22;1275;7;0
3530;18;1268;17;0
3530;18;1263;17;0
3530;17;1145;5;0
3530;18;1126;3;0
3530;18;1094;23;0
3530;18;882;17;0
3530;18;733;23;0
3530;1;707;22;0
3530;18;514;3;0
3530;18;494;23;0
3530;18;482;8;0
3530;18;430;3;0
3530;17;398;8;0
3530;18;359;17;0
3530;1;340;20;0
3530;5;305;11;0
3530;18;292;11;0
3530;7;287;5;0
3530;22;274;9;0
3530;9;270;22;0
3530;18;230;8;0
3530;18;189;23;0
3530;7;149;18;1
3530;18;109;3;0
3530;18;107;23;0
3530;7;13;18;0
3531;6;371;12;1
3531;14;146;19;0
3531;7;26;3;0
3532;5;691;11;0
3532;20;647;9;0
3532;18;643;17;0
3532;18;528;7;1
3532;18;423;3;0
3532;18;332;17;0
3532;16;324;19;0
3532;4;300;14;0
3532;16;298;8;0
3532;18;290;8;0
3533;16;696;12;0
3533;18;693;7;0
3533;13;659;22;0
3533;19;572;12;0
3533;20;570;9;0
3533;16;516;12;0
3533;7;503;19;0
3533;5;500;7;0
3533;16;485;18;1
3533;5;469;4;0
3533;22;322;12;0
3533;16;275;8;0
3533;9;249;20;0
3533;18;121;17;0
3533;7;56;5;0
3533;18;32;17;0
3533;17;15;5;0
3533;7;7;22;0
3534;12;694;16;0
3534;14;667;8;0
3534;18;629;8;0
3534;3;554;25;1
3534;20;517;13;0
3534;18;502;3;0
3534;25;496;8;1
3534;18;487;3;0
3534;12;458;6;0
3534;12;384;6;0
3534;22;291;13;0
3534;1;262;20;0
3534;22;247;13;0
3534;20;188;13;0
3534;20;59;18;0
3534;7;30;22;0
3535;14;869;19;0
3535;4;799;14;0
3535;18;729;17;0
3535;7;651;22;1
3535;22;630;13;1
3535;4;586;25;0
3536;1;278;22;1
3536;13;170;22;0
3537;11;39;5;0
3537;9;166;22;0
3537;17;186;11;0
3537;9;610;22;0
3537;3;613;19;0
3537;18;643;3;1
3537;13;648;9;0
3537;19;788;25;1
3537;8;851;14;0
3537;7;880;4;0
3538;22;4;9;0
3538;22;98;9;0
3538;5;107;11;0
3538;9;113;20;0
3538;18;197;3;0
3538;9;241;22;0
3538;19;279;16;0
3538;20;417;13;1
3538;22;431;1;1
3538;18;490;23;1
3538;18;490;17;1
3538;9;502;20;1
3538;4;686;5;0
3538;4;753;14;0
3538;1;798;5;1
3539;14;1645;19;0
3539;18;1599;3;0
3539;12;1390;6;0
3539;16;1321;1;0
3539;14;1301;4;0
3539;20;1245;1;0
3539;1;1230;16;0
3539;18;1135;7;0
3539;13;1100;22;0
3539;1;994;22;0
3539;1;989;22;0
3539;18;926;7;0
3539;22;873;12;0
3539;19;761;18;1
3539;20;594;9;0
3539;20;534;14;0
3539;25;502;8;0
3539;12;379;16;0
3540;5;68;4;0
3540;1;98;20;0
3540;19;110;20;0
3540;18;142;3;0
3541;13;117;20;0
3542;11;53;18;0
3542;14;240;19;0
3542;9;406;20;0
3542;11;445;5;0
3542;14;466;19;0
3542;14;550;19;0
3542;18;552;12;0
3542;16;639;12;0
3542;18;670;17;0
3542;19;683;20;0
3542;5;804;11;0
3542;18;818;17;0
3542;20;826;13;0
3542;16;863;19;0
3542;7;1004;18;0
3542;16;1063;12;0
3542;19;1066;20;0
3542;3;1114;18;0
3542;19;1158;9;0
3542;18;1172;3;0
3542;4;1319;14;0
3542;18;1553;19;0
3542;20;1579;19;0
3542;11;1706;5;0
3542;16;1775;19;0
3542;1;1817;7;0
3542;20;1825;9;0
3542;5;1982;7;0
3542;6;1994;12;1
3542;5;2083;11;0
3542;17;2092;5;0
3542;20;2168;16;0
3542;20;2306;13;0
3542;16;2442;18;0
3542;11;2481;14;0
3542;16;2534;12;0
3542;3;2596;25;0
3542;4;2656;5;0
3542;9;2772;22;0
3542;22;2821;12;0
3542;4;2854;7;0
3542;12;2866;22;0
3542;16;2869;19;0
3542;19;2931;12;0
3542;16;2934;19;0
3542;5;2935;17;0
3542;19;3039;18;0
3542;17;3139;18;0
3542;17;3265;18;0
3542;7;3266;19;0
3542;19;3332;3;0
3542;8;3460;17;0
3542;7;3646;19;0
3542;16;3661;19;0
3542;12;3761;6;0
3542;19;3952;3;0
3542;16;4033;19;0
3542;20;4072;1;0
3542;19;4119;20;0
3542;17;4187;18;0
3542;18;4194;11;0
3542;4;4225;14;0
3542;17;4232;12;0
3542;18;4358;17;0
3542;3;4479;18;0
3542;19;4482;6;0
3542;19;4504;12;0
3542;12;4510;6;0
3543;20;1063;13;0
3543;4;1045;5;0
3543;18;946;17;0
3543;18;946;23;0
3543;1;787;22;0
3543;18;722;3;0
3543;16;672;12;0
3543;7;657;19;0
3543;20;656;19;0
3543;14;609;11;0
3543;4;589;7;1
3543;7;569;18;0
3543;13;550;20;0
3543;7;521;19;0
3543;18;447;17;0
3543;22;328;9;0
3543;1;148;22;0
3543;16;86;19;0
3543;6;52;12;1
3544;11;1241;20;0
3544;16;1232;12;0
3544;18;1110;8;0
3544;20;1084;13;0
3544;20;1062;9;0
3544;12;981;22;0
3544;7;724;5;0
3544;7;687;22;0
3544;19;549;1;0
3544;20;463;1;0
3544;14;416;19;0
3544;18;199;23;1
3544;7;82;1;1
3544;13;63;22;1
3545;18;1712;8;0
3545;1;1632;22;0
3545;18;1612;7;0
3545;7;1264;5;0
3545;17;1237;16;0
3545;1;1225;19;0
3546;7;168;22;0
3546;22;403;1;0
3546;20;446;9;0
3546;22;575;9;0
3547;22;63;12;0
3547;1;121;20;0
3547;4;124;14;0
3547;22;195;1;0
3548;14;678;4;0
3548;18;638;7;0
3548;1;537;20;0
3548;20;496;13;0
3548;7;463;19;0
3548;4;430;14;0
3548;18;427;3;0
3548;7;342;4;0
3548;18;336;17;0
3548;18;29;23;0
3549;6;670;12;0
3549;25;584;8;1
3549;22;505;13;0
3549;4;348;25;1
3549;22;284;9;0
3549;18;274;3;0
3549;14;241;11;0
3549;18;215;23;0
3549;7;113;3;1
3549;20;109;13;0
3549;20;42;14;0
3549;19;15;3;0
3550;14;691;4;0
3550;22;614;13;0
3550;22;584;13;0
3550;18;583;3;0
3550;16;475;19;0
3550;18;464;17;0
3550;19;369;7;0
3550;22;238;13;1
3550;17;124;18;0
3550;1;109;20;0
3550;22;103;12;0
3551;7;661;18;1
3551;14;642;11;1
3551;20;518;1;0
3551;7;402;4;0
3551;17;388;8;0
3551;20;316;9;0
3551;19;240;25;1
3551;5;197;1;0
3551;25;155;19;1
3551;16;116;18;0
3551;18;107;7;0
3551;1;83;19;0
3552;18;254;17;0
3553;18;842;17;0
3553;18;842;23;0
3553;18;806;8;0
3553;8;790;18;1
3553;3;739;18;1
3553;18;587;19;1
3553;1;529;7;0
3553;18;448;13;1
3553;7;315;19;0
3553;17;297;18;1
3553;9;259;22;0
3554;20;56;9;0
3554;8;65;18;0
3554;22;323;12;0
3554;18;438;23;0
3554;18;552;17;0
3555;16;1924;12;0
3555;18;1748;3;0
3555;18;1449;17;0
3555;18;1314;3;0
3555;9;1174;22;0
3555;5;1014;7;0
3555;5;737;4;0
3555;20;610;13;0
3555;19;566;14;0
3555;20;519;1;0
3555;22;487;9;0
3555;16;451;1;0
3555;20;357;18;0
3555;19;320;3;0
3555;19;294;16;0
3555;11;267;18;0
3555;19;243;14;0
3555;4;24;5;1
3556;7;344;5;0
3556;1;345;16;0
3556;11;431;18;0
3556;5;624;4;0
3556;6;768;3;0
3556;22;948;9;0
3556;20;960;19;0
3556;22;1077;9;0
3556;4;1142;22;0
3556;18;1185;3;0
3556;18;1185;8;0
